"filename", "language", "Python", "JSON", "JSON with Comments", "SCSS", "Markdown", "TypeScript", "HTML", "JavaScript", "comment", "blank", "total"
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-formules\gestion-formules.component.ts", "TypeScript", 0, 0, 0, 0, 0, -55, 0, 0, 0, -7, -62
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-rubriques\gestion-rubriques.component.html", "HTML", 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -2
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-rubriques\gestion-rubriques.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-rubriques\gestion-rubriques.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-rubriques\gestion-rubriques.component.ts", "TypeScript", 0, 0, 0, 0, 0, -55, 0, 0, 0, -8, -63
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-variables\gestion-variables.component.html", "HTML", 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-variables\gestion-variables.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-variables\gestion-variables.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-variables\gestion-variables.component.ts", "TypeScript", 0, 0, 0, 0, 0, -55, 0, 0, 0, -6, -61
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-villes\gestion-villes.component.html", "HTML", 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -2
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-villes\gestion-villes.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-villes\gestion-villes.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion-villes\gestion-villes.component.ts", "TypeScript", 0, 0, 0, 0, 0, -55, 0, 0, 0, -7, -62
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion\gestion.component.html", "HTML", 0, 0, 0, 0, 0, 0, -15, 0, 0, -3, -18
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion\gestion.component.scss", "SCSS", 0, 0, 0, -31, 0, 0, 0, 0, 0, -8, -39
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion\gestion.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\pages\gestion\gestion.component.ts", "TypeScript", 0, 0, 0, 0, 0, -46, 0, 0, 0, -6, -52
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\services\gestion.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, -5, -17
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\services\gestion.service.ts", "TypeScript", 0, 0, 0, 0, 0, -375, 0, 0, -5, -18, -398
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\state\gestion.actions.ts", "TypeScript", 0, 0, 0, 0, 0, -71, 0, 0, -3, -21, -95
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\state\gestion.effects.ts", "TypeScript", 0, 0, 0, 0, 0, -323, 0, 0, -20, -51, -394
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\state\gestion.reducers.ts", "TypeScript", 0, 0, 0, 0, 0, -122, 0, 0, 0, -4, -126
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\state\gestion.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, -54, 0, 0, -11, -11, -76
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\gestions\state\gestion.state.ts", "TypeScript", 0, 0, 0, 0, 0, -102, 0, 0, 0, -13, -115
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\pages\traitements\traitements.component.html", "HTML", 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -2
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\pages\traitements\traitements.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\pages\traitements\traitements.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\pages\traitements\traitements.component.ts", "TypeScript", 0, 0, 0, 0, 0, -26, 0, 0, 0, -6, -32
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\state\traitement.actions.ts", "TypeScript", 0, 0, 0, 0, 0, -10, 0, 0, 0, -4, -14
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\state\traitement.effects.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\state\traitement.reducers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\state\traitement.state.ts", "TypeScript", 0, 0, 0, 0, 0, -4, 0, 0, 0, -2, -6
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\state\tratiement.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\traitements-routing.module.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, -3, -15
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\modules\traitements\traitements.module.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, -4, -28
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\choose-entite-dialog\choose-entite-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, -9, 0, 0, -1, -10
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\choose-entite-dialog\choose-entite-dialog.component.scss", "SCSS", 0, 0, 0, -19, 0, 0, 0, 0, 0, -6, -25
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\choose-entite-dialog\choose-entite-dialog.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\choose-entite-dialog\choose-entite-dialog.component.ts", "TypeScript", 0, 0, 0, 0, 0, -23, 0, 0, 0, -8, -31
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\footer\footer.component.html", "HTML", 0, 0, 0, 0, 0, 0, -7, 0, 0, -2, -9
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\footer\footer.component.scss", "SCSS", 0, 0, 0, -10, 0, 0, 0, 0, 0, -2, -12
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\footer\footer.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\footer\footer.component.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, -4, -28
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\header\header.component.html", "HTML", 0, 0, 0, 0, 0, 0, -47, 0, -3, -30, -80
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\header\header.component.scss", "SCSS", 0, 0, 0, -34, 0, 0, 0, 0, 0, -6, -40
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\header\header.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\header\header.component.ts", "TypeScript", 0, 0, 0, 0, 0, -67, 0, 0, -1, -19, -87
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\sidenav\sidenav.component.html", "HTML", 0, 0, 0, 0, 0, 0, -10, 0, 0, -1, -11
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\sidenav\sidenav.component.scss", "SCSS", 0, 0, 0, -18, 0, 0, 0, 0, 0, -5, -23
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\sidenav\sidenav.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, -6, -26
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\sidenav\sidenav.component.ts", "TypeScript", 0, 0, 0, 0, 0, -27, 0, 0, 0, -10, -37
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.actions.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, -9, -21
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.effects.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.interface.ts", "TypeScript", 0, 0, 0, 0, 0, -16, 0, 0, 0, -4, -20
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.reducer.ts", "TypeScript", 0, 0, 0, 0, 0, -33, 0, 0, 0, -6, -39
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.selector.ts", "TypeScript", 0, 0, 0, 0, 0, -15, 0, 0, 0, -9, -24
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\components\layout\state\layout.state.ts", "TypeScript", 0, 0, 0, 0, 0, -7, 0, 0, 0, -6, -13
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\affectation.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -8, -38
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\centre_cout.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -8, -38
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\contrat.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -8, -38
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\delegue.model.ts", "TypeScript", 0, 0, 0, 0, 0, -35, 0, 0, 0, -9, -44
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\direction.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -8, -38
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\employe.model.ts", "TypeScript", 0, 0, 0, 0, 0, -219, 0, 0, 0, -35, -254
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\entite.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -9, -39
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\fonction.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -10, -40
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\formule.model.ts", "TypeScript", 0, 0, 0, 0, 0, -38, 0, 0, 0, -11, -49
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\rubrique.model.ts", "TypeScript", 0, 0, 0, 0, 0, -39, 0, 0, 0, -11, -50
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\traitement.model.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, -8, -32
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\user.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, -3, -11, -44
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\variable.model.ts", "TypeScript", 0, 0, 0, 0, 0, -30, 0, 0, 0, -9, -39
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\models\ville.model.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, -9, -33
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\services\layout.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, -5, -17
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\shared\services\layout.service.ts", "TypeScript", 0, 0, 0, 0, 0, -15, 0, 0, 0, -6, -21
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\state\app.actions.ts", "TypeScript", 0, 0, 0, 0, 0, -2, 0, 0, 0, -2, -4
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\state\app.reducer.ts", "TypeScript", 0, 0, 0, 0, 0, -15, 0, 0, 0, -4, -19
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\state\app.selector.ts", "TypeScript", 0, 0, 0, 0, 0, -6, 0, 0, 0, -3, -9
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\state\app.state.ts", "TypeScript", 0, 0, 0, 0, 0, -6, 0, 0, 0, -5, -11
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\app\store\app.state.ts", "TypeScript", 0, 0, 0, 0, 0, -32, 0, 0, 0, -4, -36
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\environments\environment.prod.ts", "TypeScript", 0, 0, 0, 0, 0, -4, 0, 0, 0, -1, -5
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\environments\environment.ts", "TypeScript", 0, 0, 0, 0, 0, -4, 0, 0, -11, -3, -18
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, -13, 0, 0, -1, -14
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, -9, 0, 0, 0, -4, -13
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\polyfills.ts", "TypeScript", 0, 0, 0, 0, 0, -1, 0, 0, -47, -6, -54
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\styles.scss", "SCSS", 0, 0, 0, -10, 0, 0, 0, 0, -1, -2, -13
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\styles\variables.scss", "SCSS", 0, 0, 0, -8, 0, 0, 0, 0, 0, -1, -9
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\src\test.ts", "TypeScript", 0, 0, 0, 0, 0, -18, 0, 0, -4, -5, -27
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\tsconfig.app.json", "JSON", 0, -14, 0, 0, 0, 0, 0, 0, -1, -1, -16
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\tsconfig.json", "JSON with Comments", 0, 0, -31, 0, 0, 0, 0, 0, -1, -1, -33
"c:\Users\YOUNESS\Desktop\projects\stages\group_edito\rh_project\edito_rh_projet\edito_rh_frontend\tsconfig.spec.json", "JSON", 0, -17, 0, 0, 0, 0, 0, 0, -1, -1, -19
"Total", "-", 93, -9797, -31, -443, -14, -10104, -714, -69, -171, -1976, -23226
